hs1	114000001	115000000	-0.06868716083055235
hs1	115000001	116000000	-0.05079449112521185
hs1	116000001	117000000	-0.0445259173929314
hs1	117000001	118000000	-0.01630908493977
hs1	118000001	119000000	-0.017959628450929452
hs1	119000001	120000000	-0.0044391349213764
hs1	150000001	151000000	0.0394853481449657
hs1	151000001	152000000	0.04724571903471625
hs1	152000001	153000000	0.07161430009880679
hs1	153000001	154000000	0.0490918370097814
hs1	154000001	155000000	0.0969586335428069
hs1	155000001	156000000	0.034016790371418956
hs1	156000001	157000000	0.0971469865317144
hs1	157000001	158000000	0.0307389138865932
hs1	158000001	159000000	0.034967600607581556
hs1	159000001	160000000	0.02627301995180645
hs1	160000001	161000000	0.0707267012947027
hs1	162000001	163000000	0.03689893991741
hs1	163000001	164000000	0.019016793849529298
hs1	164000001	165000000	0.031899870894865096
hs1	165000001	166000000	0.06418793219497815
hs1	166000001	167000000	0.057830101266448
hs1	167000001	168000000	0.04426064519712675
hs1	168000001	169000000	0.0358584256943559
hs1	169000001	170000000	0.02617668964813135
hs1	170000001	171000000	0.07607891489028315
hs1	171000001	172000000	0.014770455058948851
hs1	172000001	173000000	0.0302506313017407
hs1	173000001	174000000	0.01638052940379795
hs1	174000001	175000000	0.01875292733552075
hs1	175000001	176000000	0.07461061446001971
hs1	176000001	177000000	0.07016630928008766
hs1	177000001	178000000	0.0829431636951502
hs1	178000001	179000000	0.028981840056331948
hs1	179000001	180000000	0.02811723115290435
hs1	180000001	181000000	0.05145211992115245
hs1	181000001	182000000	0.053403134103891095
hs1	182000001	183000000	0.058030743226994905
hs1	183000001	184000000	0.06565864583938105
hs1	184000001	185000000	0.03569186350927725
hs1	185000001	186000000	0.03544389250659815
hs1	186000001	187000000	0.05491955541937185
hs1	187000001	188000000	0.0054578133186773
hs1	188000001	189000000	0.03205993757452475
hs1	191000001	192000000	0.0321517740878079
hs1	192000001	193000000	0.053313567603581
hs1	193000001	194000000	0.01750162269272295
hs1	194000001	195000000	0.04271540043055355
hs1	195000001	196000000	0.0443684989528631
hs1	196000001	197000000	0.029213769448968648
hs1	197000001	198000000	0.0309475750662794
hs1	198000001	199000000	0.0694494126441815
hs1	199000001	200000000	0.01113914184648655
hs1	200000001	201000000	0.01667337201890165
hs1	201000001	202000000	0.038280959163681946
hs1	202000001	203000000	0.03641397984419095
hs1	203000001	204000000	0.044737952216812954
hs1	204000001	205000000	0.07862976091988275
hs1	207000001	208000000	0.02689014334551665
hs1	208000001	209000000	0.0590966696983401
hs1	209000001	210000000	0.09877749209406265
hs1	210000001	211000000	0.06735568056374669
hs1	211000001	212000000	0.0640174947546128
hs1	212000001	213000000	0.06310308762234809
hs1	213000001	214000000	0.09354674140400855
hs1	214000001	215000000	0.07441642415621105
hs1	215000001	216000000	0.06494592337404595
hs1	216000001	217000000	0.07106410797764115
hs1	217000001	218000000	0.07303575219860564
hs1	218000001	219000000	0.05969542057068365
hs1	219000001	220000000	0.1102881489113505
hs1	220000001	221000000	0.0182421696228295
hs1	221000001	222000000	0.0508132098861613
hs1	222000001	223000000	0.0384790245924581
hs1	225000001	226000000	0.0435284640548637
hs1	226000001	227000000	0.09350416061591785
hs1	227000001	228000000	0.054843734515294
hs1	228000001	229000000	0.1239787782643115
hs1	229000001	230000000	0.0280314643768915
hs1	230000001	231000000	0.0473808747520757
hs1	231000001	232000000	0.07124123492471249
hs1	232000001	233000000	0.0334403708130913
hs1	233000001	234000000	0.06460343615081945
hs1	234000001	235000000	0.03306516290581265
hs1	236000001	237000000	0.03839292553016365
hs1	237000001	238000000	0.03077561268035125
hs1	238000001	239000000	0.07109810589548121
hs1	239000001	240000000	0.025080531959589952
hs1	240000001	241000000	0.0166456170603509
hs1	241000001	242000000	0.0641020672186959
hs1	242000001	243000000	0.0867064613294724
hs1	244000001	245000000	0.0303112132364181
hs1	245000001	246000000	0.054886239516878044
hs1	246000001	247000000	0.0139887602519482
hs1	247000001	248000000	0.0012456815342199
hs2	1000001	2000000	0.0071842605154604
hs2	2000001	3000000	0.03724216611602245
hs2	4000001	5000000	0.03566575523207405
hs2	6000001	7000000	-0.009764456846426451
hs2	7000001	8000000	-0.009329169526413099
hs2	8000001	9000000	0.02151712284092415
hs2	9000001	10000000	0.030781750169389548
hs2	10000001	11000000	0.04364225479827375
hs2	11000001	12000000	0.02809841852888635
hs2	12000001	13000000	0.0148388706492646
hs2	13000001	14000000	0.0042177868338027
hs2	14000001	15000000	0.07109207739502266
hs2	15000001	16000000	0.024724144590194848
hs2	17000001	18000000	-0.00605064215199665
hs2	18000001	19000000	0.051119154962721444
hs2	19000001	20000000	0.0408776280468771
hs2	20000001	21000000	0.03529006478883155
hs2	22000001	23000000	0.04358128817830925
hs2	23000001	24000000	0.037392060463929844
hs2	24000001	25000000	0.04728965301052865
hs2	25000001	26000000	0.0247613830082163
hs2	26000001	27000000	0.01977622340601825
hs2	27000001	28000000	0.04200454500905865
hs2	28000001	29000000	0.024386223123054947
hs2	29000001	30000000	-0.011971652721468901
hs2	30000001	31000000	0.02160470358948995
hs2	32000001	33000000	-0.03432209993514615
hs2	34000001	35000000	0.0111220223420786
hs2	35000001	36000000	0.0292117105531437
hs2	36000001	37000000	0.02112511866714625
hs2	37000001	38000000	-0.0007382461165432499
hs2	38000001	39000000	0.03490871625835925
hs2	39000001	40000000	0.013177869954469849
hs2	40000001	41000000	-0.00216972137970495
hs2	41000001	42000000	0.00374906687123205
hs2	42000001	43000000	-0.00909916347677735
hs2	43000001	44000000	0.04541033247880975
hs2	44000001	45000000	-0.0253526162216968
hs2	45000001	46000000	0.02125993480536285
hs2	46000001	47000000	0.01696052370441515
hs2	47000001	48000000	0.0288586993451022
hs2	48000001	49000000	0.01264866194489765
hs2	49000001	50000000	0.0158979732376711
hs2	50000001	51000000	0.04980828777172465
hs2	51000001	52000000	-0.0139422572716128
hs2	52000001	53000000	0.01182687786819775
hs2	53000001	54000000	0.029967632420435
hs2	54000001	55000000	-0.0035101618064445504
hs2	55000001	56000000	0.040518718550858354
hs2	56000001	57000000	0.05444423883205085
hs2	57000001	58000000	0.016661747629132202
hs2	58000001	59000000	-0.01249167789313965
hs2	59000001	60000000	0.00393727824056605
hs2	60000001	61000000	0.0322793226011686
hs2	61000001	62000000	0.0247889329385572
hs2	62000001	63000000	0.0508242435968337
hs2	63000001	64000000	0.0247458440101421
hs2	64000001	65000000	0.021501314012259548
hs2	65000001	66000000	0.0368458672446844
hs2	66000001	67000000	0.0632584814482697
hs2	67000001	68000000	0.00991595549172655
hs2	68000001	69000000	0.02451530419448105
hs2	69000001	70000000	0.02501849865108225
hs2	70000001	71000000	0.04102999714010515
hs2	71000001	72000000	0.0302878651260003
hs2	72000001	73000000	0.031045252835790453
hs2	73000001	74000000	0.0329314595815485
hs2	74000001	75000000	0.036169478409082245
hs2	75000001	76000000	0.021011373236289252
hs2	76000001	77000000	0.0255588379653863
hs2	77000001	78000000	0.00187392675089355
hs2	78000001	79000000	0.03337683917887155
hs2	79000001	80000000	0.06365112135253476
hs2	80000001	81000000	0.02796199395725055
hs2	81000001	82000000	0.0170392895359903
hs2	82000001	83000000	0.010313805337719199
hs2	83000001	84000000	0.054733312821706945
hs2	84000001	85000000	0.0159602805220587
hs2	85000001	86000000	0.0208793270759762
hs2	86000001	87000000	-0.00578681199622975
hs2	99000001	100000000	0.00413209028156385
hs2	100000001	101000000	0.038681196325671297
hs2	101000001	102000000	0.02157274869659605
hs2	102000001	103000000	-0.02005164361145965
hs2	103000001	104000000	0.009802354291887
hs2	104000001	105000000	0.0060666831416017
hs2	105000001	106000000	0.022353168749695097
hs2	106000001	107000000	-0.0012227352149887
hs2	107000001	108000000	0.0128329166630522
hs2	108000001	109000000	0.00794533226377785
hs2	109000001	110000000	0.00139049612588965
hs2	113000001	114000000	0.07077695101375325
hs2	115000001	116000000	0.05529272836851225
hs2	116000001	117000000	0.04811071283452265
hs2	117000001	118000000	0.04806335715970725
hs2	118000001	119000000	-0.0008261907577571
hs2	119000001	120000000	0.0529563710071315
hs2	120000001	121000000	0.044209156375823955
hs2	121000001	122000000	0.06323925241044905
hs2	122000001	123000000	-0.01010620458901215
hs2	123000001	124000000	0.005895818498658599
hs2	124000001	125000000	0.0040881532920843
hs2	125000001	126000000	-0.00396936028423295
hs2	126000001	127000000	0.044238512074956104
hs2	127000001	128000000	0.041946126190211805
hs2	128000001	129000000	0.0260566465987525
hs2	129000001	130000000	0.0056475792286043505
hs2	133000001	134000000	-0.1995837134890005
hs2	134000001	135000000	0.0202665075730833
hs2	135000001	136000000	0.03004190506314005
hs2	136000001	137000000	-0.0207260602167764
hs2	137000001	138000000	0.0207802607145001
hs2	138000001	139000000	0.0288063997249556
hs2	139000001	140000000	0.02129341719355065
hs2	140000001	141000000	0.0488320121769686
hs2	141000001	142000000	0.0068462059235661
hs2	142000001	143000000	-0.01747193698561755
hs2	143000001	144000000	-0.0287089851063135
hs2	144000001	145000000	0.0261915988383501
hs2	145000001	146000000	0.03366970013859805
hs2	146000001	147000000	-0.023203930921677
hs2	147000001	148000000	-0.012866257276115501
hs2	148000001	149000000	0.00885350418708075
hs2	150000001	151000000	0.0339124745593554
hs2	151000001	152000000	0.047806276588423346
hs2	152000001	153000000	0.0396261443479264
hs2	153000001	154000000	0.0070133734006125005
hs2	154000001	155000000	0.019092717921729098
hs2	155000001	156000000	0.017920553504556548
hs2	156000001	157000000	0.024497159768394
hs2	157000001	158000000	0.036516351365602495
hs2	158000001	159000000	0.0199964654088916
hs2	159000001	160000000	0.003322845739833704
hs2	160000001	161000000	0.0030831947336063
hs2	161000001	162000000	-0.00142854301288535
hs2	162000001	163000000	-0.0812043576632738
hs2	163000001	164000000	0.026933019400765902
hs2	164000001	165000000	0.04915639999099075
hs2	165000001	166000000	-0.005945805605205801
hs2	166000001	167000000	0.0131265126489629
hs2	167000001	168000000	0.0494094468715961
hs2	168000001	169000000	0.03279675146953785
hs2	169000001	170000000	0.0020604778576645473
hs2	170000001	171000000	-0.043240910816330594
hs2	171000001	172000000	0.013429448457687801
hs2	172000001	173000000	0.0178433223487819
hs2	173000001	174000000	-0.01007180249513175
hs2	174000001	175000000	0.0179048907764308
hs2	175000001	176000000	0.019022653400299
hs2	176000001	177000000	0.042554425584450356
hs2	177000001	178000000	0.0515479139970766
hs2	178000001	179000000	0.03920122958643825
hs2	179000001	180000000	0.01905716332913405
hs2	180000001	181000000	0.009259107599571149
hs2	181000001	182000000	0.02992800067954675
hs2	182000001	183000000	0.01671851815984925
hs2	183000001	184000000	0.0230292991580589
hs2	184000001	185000000	0.0600921856825313
hs2	186000001	187000000	0.0144288220897157
hs2	187000001	188000000	0.0038598531291191003
hs2	188000001	189000000	0.0214045559615066
hs2	189000001	190000000	0.02894578563323815
hs2	190000001	191000000	0.03522223204116165
hs2	191000001	192000000	0.0292872622897768
hs2	192000001	193000000	0.007586730081638801
hs2	193000001	194000000	0.009857618370069349
hs2	194000001	195000000	0.0338764262755194
hs2	195000001	196000000	0.00465220755780645
hs2	196000001	197000000	-0.0115548405443186
hs2	197000001	198000000	0.00694712723616145
hs2	198000001	199000000	0.0404236503222917
hs2	199000001	200000000	0.02620728453137745
hs2	200000001	201000000	0.035033544063262353
hs2	201000001	202000000	0.01927428668610805
hs2	202000001	203000000	0.00814032131157325
hs2	203000001	204000000	0.03789859914538525
hs2	204000001	205000000	0.003266355725507
hs2	205000001	206000000	0.00424813661375205
hs2	206000001	207000000	0.0315050777058244
hs2	207000001	208000000	0.02249028086259255
hs2	208000001	209000000	0.0408261786236208
hs2	209000001	210000000	0.02399790350177615
hs2	210000001	211000000	-0.0025205330914724
hs2	211000001	212000000	0.03512382904347055
hs2	212000001	213000000	0.0337656449706759
hs2	213000001	214000000	0.02011823276825045
hs2	214000001	215000000	0.00656960164391635
hs2	215000001	216000000	0.00558357408040815
hs2	216000001	217000000	0.0111786326970794
hs2	217000001	218000000	0.01989218320898005
hs2	218000001	219000000	0.030035125837411553
hs2	219000001	220000000	0.03653279026480355
hs2	220000001	221000000	0.05752785346901105
hs2	221000001	222000000	0.04593427102899145
hs2	222000001	223000000	0.0219207942636658
hs2	223000001	224000000	0.02669665009212845
hs2	224000001	225000000	0.00266137229688695
hs2	225000001	226000000	0.0276079217259029
hs2	226000001	227000000	0.02017719350983215
hs2	227000001	228000000	0.0390759516038396
hs2	228000001	229000000	0.0009453312867779
hs2	229000001	230000000	0.03005276771414085
hs2	230000001	231000000	-0.0030974077572612
hs2	231000001	232000000	0.02923508157814245
hs2	232000001	233000000	0.032404520788407554
hs2	233000001	234000000	0.020636785245306398
hs2	235000001	236000000	-0.0226176982640665
hs2	236000001	237000000	0.007590372586276
hs2	237000001	238000000	0.0378116499442564
hs2	238000001	239000000	0.020825393358635348
hs2	241000001	242000000	0.05760152874623625
hs2	242000001	243000000	0.0176631496864878
hs3	1000001	2000000	-0.0322041006993516
hs3	2000001	3000000	-0.04948749121267665
hs3	3000001	4000000	-0.06770690413420336
hs3	4000001	5000000	-0.033266702862046804
hs3	5000001	6000000	-0.03113105306729215
hs3	6000001	7000000	-0.045292812939428995
hs3	7000001	8000000	-0.035439880149895395
hs3	8000001	9000000	-0.05973870161269855
hs3	9000001	10000000	-0.035528977271339496
hs3	10000001	11000000	-0.033094295266464
hs3	11000001	12000000	-0.0677376711773618
hs3	12000001	13000000	0.0009497832752634
hs3	13000001	14000000	0.0163749550167894
hs3	14000001	15000000	-0.021563896081332
hs3	15000001	16000000	-0.05733592316357275
hs3	16000001	17000000	-0.04776092625868645
hs3	17000001	18000000	-0.0198215999483423
hs3	18000001	19000000	-0.05564098281267435
hs3	19000001	20000000	-0.08069230604326595
hs3	20000001	21000000	-0.0207322972268048
hs3	21000001	22000000	-0.0193559034612382
hs3	22000001	23000000	-0.0754158776458176
hs3	23000001	24000000	-0.04150319385759455
hs3	24000001	25000000	-0.0498012067971704
hs3	25000001	26000000	-0.06065629194441275
hs3	26000001	27000000	-0.04190314743732315
hs3	27000001	28000000	-0.0729291455524479
hs3	28000001	29000000	-0.04784144694606265
hs3	29000001	30000000	-0.05250824485988945
hs3	30000001	31000000	-0.05178437875955095
hs3	31000001	32000000	-0.0447333695730553
hs3	32000001	33000000	-0.0184895737102397
hs3	33000001	34000000	-0.03645380411747335
hs3	34000001	35000000	-0.02008911274877765
hs3	35000001	36000000	-0.02493561436086805
hs3	36000001	37000000	-0.0431156042110638
hs3	37000001	38000000	-0.0256750343264604
hs3	38000001	39000000	-0.021124717357525302
hs3	39000001	40000000	-0.0237779265463019
hs3	40000001	41000000	-0.07268889729106759
hs3	41000001	42000000	-0.0507238925574475
hs3	42000001	43000000	-0.03998146148402495
hs3	43000001	44000000	-0.0071203023527763
hs3	44000001	45000000	-0.0195342973171337
hs3	45000001	46000000	-0.026153798723243152
hs3	46000001	47000000	-0.02387279993776195
hs3	47000001	48000000	-0.02668929189947795
hs3	48000001	49000000	-0.06216129616910425
hs3	49000001	50000000	0.0109564293841217
hs3	50000001	51000000	0.00013332695545439997
hs3	51000001	52000000	-0.04879649270704045
hs3	52000001	53000000	-0.008786790025843899
hs3	53000001	54000000	-0.038627350996074
hs3	54000001	55000000	-0.032856738781727055
hs3	55000001	56000000	-0.03844996051052435
hs3	56000001	57000000	-0.04597684329876085
hs3	57000001	58000000	-0.0776503673633204
hs3	58000001	59000000	-0.0508895861126476
hs3	59000001	60000000	-0.04322866581630384
hs3	61000001	62000000	-0.0626942050500211
hs3	62000001	63000000	-0.022820983315509302
hs3	63000001	64000000	-0.04165759528353785
hs3	64000001	65000000	-0.0426476990507546
hs3	65000001	66000000	-0.029798800495752502
hs3	67000001	68000000	-0.01119482069690385
hs3	68000001	69000000	0.0035095833375070997
hs3	69000001	70000000	-0.01446249753380735
hs3	70000001	71000000	-0.01183995554761335
hs3	71000001	72000000	0.00676945481989695
hs3	72000001	73000000	0.0047347913974774
hs3	73000001	74000000	-0.0242151098786961
hs3	74000001	75000000	0.0183990916439547
hs3	76000001	77000000	-0.04566877567620995
hs3	77000001	78000000	-0.018237105016777548
hs3	78000001	79000000	-0.02837054065340055
hs3	79000001	80000000	-0.01786277806436115
hs3	80000001	81000000	-0.008135402618450499
hs3	81000001	82000000	-0.06577125512462785
hs3	82000001	83000000	-0.0392281999537895
hs3	84000001	85000000	-0.0761558872072913
hs3	85000001	86000000	-0.01200847179166335
hs3	86000001	87000000	-0.010051519107183899
hs3	87000001	88000000	-0.0058521861193192
hs3	88000001	89000000	0.02219039281418295
hs3	89000001	90000000	-0.0182224455869772
hs3	94000001	95000000	0.02684540987445375
hs3	95000001	96000000	-0.007355205836376199
hs3	96000001	97000000	-0.00618222312949295
hs3	97000001	98000000	0.022710707163356353
hs3	98000001	99000000	0.0380618170465356
hs3	99000001	100000000	0.03493481576592125
hs3	100000001	101000000	-0.007047023806526
hs3	101000001	102000000	-0.0026732139935361
hs3	102000001	103000000	0.0482468125346404
hs3	103000001	104000000	0.0167203920711517
hs3	104000001	105000000	0.0211175556938765
hs3	105000001	106000000	-0.0034755207574716
hs3	106000001	107000000	0.0384849779193639
hs3	107000001	108000000	0.0029353821778635
hs3	108000001	109000000	0.0017100797133640499
hs3	109000001	110000000	0.060525396635078194
hs3	110000001	111000000	0.0670689690330408
hs3	111000001	112000000	0.022118977491284948
hs3	112000001	113000000	0.02078215960316565
hs3	113000001	114000000	0.00925408943334445
hs3	114000001	115000000	0.0156289350270263
hs3	115000001	116000000	0.02640004204757745
hs3	116000001	117000000	0.042738399515270795
hs3	117000001	118000000	0.02408968819819805
hs3	118000001	119000000	0.0200031131638053
hs3	119000001	120000000	0.022971422491281798
hs3	120000001	121000000	0.02268820660576825
hs3	121000001	122000000	0.007824395679933
hs3	122000001	123000000	0.00964588632006175
hs3	123000001	124000000	0.041984232106982905
hs3	124000001	125000000	0.025301867220738447
hs3	126000001	127000000	0.0166584755054577
hs3	127000001	128000000	0.0231301561901282
hs3	128000001	129000000	0.05278124227411865
hs3	130000001	131000000	0.012669304256619999
hs3	131000001	132000000	-0.0065252047518332
hs3	132000001	133000000	0.004020632452091499
hs3	133000001	134000000	0.04518921436474385
hs3	134000001	135000000	0.01715396408013145
hs3	135000001	136000000	0.01443993939244205
hs3	136000001	137000000	-0.0031361269780838
hs3	137000001	138000000	0.03544073308396145
hs3	138000001	139000000	0.0360971566126337
hs3	139000001	140000000	0.03280019296167365
hs3	140000001	141000000	0.047820549049825606
hs3	141000001	142000000	0.010477027732254
hs3	142000001	143000000	-0.01103336909795195
hs3	143000001	144000000	0.00573637906867515
hs3	144000001	145000000	-0.024888653885640752
hs3	145000001	146000000	0.04263950920118975
hs3	146000001	147000000	0.0583479629837118
hs3	147000001	148000000	0.032477271888460404
hs3	148000001	149000000	0.0136066487742065
hs3	149000001	150000000	-0.00660494328225735
hs3	150000001	151000000	0.034650887532709354
hs3	151000001	152000000	-0.005827622326263699
hs3	152000001	153000000	0.02332450568549945
hs3	153000001	154000000	0.0396290030652527
hs3	154000001	155000000	0.044015113302832296
hs3	155000001	156000000	0.02921665932630555
hs3	156000001	157000000	0.0038251867285741
hs3	157000001	158000000	0.03375597832972025
hs3	158000001	159000000	0.02039380178129435
hs3	159000001	160000000	0.0391514717591274
hs3	160000001	161000000	0.031529265860134645
hs3	161000001	162000000	0.0068546235175376505
hs3	162000001	163000000	-0.09519028159855364
hs3	163000001	164000000	0.02597232293857315
hs3	164000001	165000000	0.02372277416934
hs3	165000001	166000000	0.020005077391424098
hs3	166000001	167000000	0.06825548022864439
hs3	167000001	168000000	6.055044194579998e-05
hs3	168000001	169000000	0.02496546029921495
hs3	169000001	170000000	0.027918082161291602
hs3	170000001	171000000	0.031507652011784903
hs3	171000001	172000000	0.0009611666008312498
hs3	172000001	173000000	0.0218450195090829
hs3	173000001	174000000	0.04966375145827165
hs3	174000001	175000000	0.0291390976921884
hs3	175000001	176000000	0.0267614376635971
hs3	176000001	177000000	0.04988630721855035
hs3	177000001	178000000	-0.0059188663707518
hs3	178000001	179000000	0.00302705878094045
hs3	179000001	180000000	0.0419571479081804
hs3	180000001	181000000	0.02610235620852125
hs3	181000001	182000000	0.0042455966281656
hs3	182000001	183000000	0.027998177924954952
hs3	183000001	184000000	0.059675929368907144
hs3	184000001	185000000	0.020166204109088648
hs3	185000001	186000000	0.03419135995065885
hs3	186000001	187000000	0.0315595276550946
hs3	187000001	188000000	0.050776298636316095
hs3	188000001	189000000	-0.0026065765140234
hs3	189000001	190000000	0.01031511960140985
hs3	190000001	191000000	0.03195597061178595
hs3	191000001	192000000	0.04794185790775335
hs3	192000001	193000000	0.0276805345974308
hs3	193000001	194000000	0.02350044248762875
hs3	196000001	197000000	-0.08069635509880704
hs4	2000001	3000000	-0.0265386584398587
hs4	3000001	4000000	-0.0816545135938017
hs4	4000001	5000000	-0.101556753426405
hs4	5000001	6000000	-0.06556568227588955
hs4	6000001	7000000	-0.051543298609739205
hs4	7000001	8000000	-0.023268290870579002
hs4	10000001	11000000	-0.06287648932082204
hs4	11000001	12000000	-0.0674648818278849
hs4	12000001	13000000	-0.066239733248266
hs4	13000001	14000000	-0.056823893272587495
hs4	14000001	15000000	-0.0864595463469632
hs4	15000001	16000000	-0.0797961372947857
hs4	16000001	17000000	-0.07717842076886294
hs4	17000001	18000000	-0.03602605722126045
hs4	18000001	19000000	-0.07930901403520141
hs4	19000001	20000000	-0.07617863569100845
hs4	20000001	21000000	-0.06748938606677135
hs4	21000001	22000000	-0.082714134835286
hs4	22000001	23000000	-0.1095463044617585
hs4	23000001	24000000	-0.060277327443626696
hs4	24000001	25000000	-0.06405772061181786
hs4	25000001	26000000	-0.039567228418427594
hs4	26000001	27000000	-0.09909648338286306
hs4	27000001	28000000	-0.04593495472054485
hs4	28000001	29000000	-0.0833688044474033
hs4	29000001	30000000	-0.0810419932166045
hs4	30000001	31000000	-0.1083440604536155
hs4	33000001	34000000	-0.09683039707808475
hs4	34000001	35000000	-0.0918682526653943
hs4	35000001	36000000	-0.05826791847833235
hs4	36000001	37000000	-0.0616079801105079
hs4	37000001	38000000	-0.02549629573223515
hs4	38000001	39000000	-0.07836547446763456
hs4	39000001	40000000	-0.09065035814552269
hs4	41000001	42000000	-0.06906365627934094
hs4	42000001	43000000	-0.10275350975442335
hs4	43000001	44000000	-0.0932626448010344
hs4	44000001	45000000	-0.0648302015910452
hs4	45000001	46000000	-0.06717075057170956
hs4	46000001	47000000	-0.0752784564648652
hs4	47000001	48000000	-0.08090119777795765
hs4	48000001	49000000	-0.0942954049970696
hs4	53000001	54000000	-0.07142269905788295
hs4	54000001	55000000	-0.0798357709205603
hs4	55000001	56000000	-0.06867821564167739
hs4	56000001	57000000	-0.113128822346412
hs4	57000001	58000000	-0.09479746074137765
hs4	58000001	59000000	-0.043875106274645304
hs4	60000001	61000000	-0.0562984254500256
hs4	61000001	62000000	-0.1113292528878385
hs4	62000001	63000000	-0.08225156820435135
hs4	63000001	64000000	-0.0740417728247893
hs4	64000001	65000000	-0.10368082643370724
hs4	65000001	66000000	-0.117266205442944
hs4	66000001	67000000	-0.08155457839627975
hs4	67000001	68000000	-0.0512366980440293
hs4	68000001	69000000	-0.4319152083021805
hs4	69000001	70000000	-0.239445229183962
hs4	70000001	71000000	-0.0110028992635257
hs4	71000001	72000000	-0.0815907933256636
